ID,LanguageName,Language,Latitude,Longitude,Family,Concept,Segments,ConceptB,SegmentsB,Colexification
777,Newar,newa1246,27.2614,84.9577,Sino-Tibetan,BITTER,"kʰ aː j u",SOUR,"p a ũ",0
778,Newar,newa1246,27.2614,84.9577,Sino-Tibetan,BITTER,"kʰ aː j u",SWEET,"tʃ aː k u",0
779,Newar,newa1246,27.2614,84.9577,Sino-Tibetan,BITTER,"kʰ aː j u",SWEET,"tʃ aː k u",0
786,Newar,newa1246,27.2614,84.9577,Sino-Tibetan,BITTER,"kʰ aː j u",SALTY,"tʃ i n w aː + j e",0
787,Newar,newa1246,27.2614,84.9577,Sino-Tibetan,BITTER,"kʰ aː j u",SALTY,"tʃ i n w aː + j e",0
788,Newar,newa1246,27.2614,84.9577,Sino-Tibetan,BITTER,"kʰ aː j u",SOUR,"p a ũ",0
789,Newar,newa1246,27.2614,84.9577,Sino-Tibetan,BITTER,"kʰ aː j u",SOUR,"p a ũ",0
790,Newar,newa1246,27.2614,84.9577,Sino-Tibetan,BITTER,"kʰ aː j u",SWEET,"tʃ aː k u",0
791,Newar,newa1246,27.2614,84.9577,Sino-Tibetan,BITTER,"kʰ aː j u",SWEET,"tʃ aː k u",0
780,Newar,newa1246,27.2614,84.9577,Sino-Tibetan,SALTY,"tʃ i n w aː + j e",SOUR,"p a ũ",0
781,Newar,newa1246,27.2614,84.9577,Sino-Tibetan,SALTY,"tʃ i n w aː + j e",SOUR,"p a ũ",0
782,Newar,newa1246,27.2614,84.9577,Sino-Tibetan,SALTY,"tʃ i n w aː + j e",SWEET,"tʃ aː k u",0
783,Newar,newa1246,27.2614,84.9577,Sino-Tibetan,SALTY,"tʃ i n w aː + j e",SWEET,"tʃ aː k u",0
792,Newar,newa1246,27.2614,84.9577,Sino-Tibetan,SALTY,"tʃ i n w aː + j e",SOUR,"p a ũ",0
793,Newar,newa1246,27.2614,84.9577,Sino-Tibetan,SALTY,"tʃ i n w aː + j e",SOUR,"p a ũ",0
794,Newar,newa1246,27.2614,84.9577,Sino-Tibetan,SALTY,"tʃ i n w aː + j e",SWEET,"tʃ aː k u",0
795,Newar,newa1246,27.2614,84.9577,Sino-Tibetan,SALTY,"tʃ i n w aː + j e",SWEET,"tʃ aː k u",0
772,Newar,newa1246,27.2614,84.9577,Sino-Tibetan,SOUR,"p a ũ",SWEET,"tʃ aː k u",0
773,Newar,newa1246,27.2614,84.9577,Sino-Tibetan,SOUR,"p a ũ",SWEET,"tʃ aː k u",0
784,Newar,newa1246,27.2614,84.9577,Sino-Tibetan,SOUR,"p a ũ",SWEET,"tʃ aː k u",0
785,Newar,newa1246,27.2614,84.9577,Sino-Tibetan,SOUR,"p a ũ",SWEET,"tʃ aː k u",0
1345,"Nez Perce",nezp1238,46.3073,-116.408,Sahaptian,BITTER,"p ɪ s a qʼ ɪ s",SALTY,"k æː t w æ n̪̰ æ s ɪ n̪̰",0
1346,"Nez Perce",nezp1238,46.3073,-116.408,Sahaptian,BITTER,"p ɪ s a qʼ ɪ s",SOUR,"p a s p a s ɪː",0
1347,"Nez Perce",nezp1238,46.3073,-116.408,Sahaptian,BITTER,"p ɪ s a qʼ ɪ s",SWEET,"m a q",0
1348,"Nez Perce",nezp1238,46.3073,-116.408,Sahaptian,SALTY,"k æː t w æ n̪̰ æ s ɪ n̪̰",SOUR,"p a s p a s ɪː",0
1349,"Nez Perce",nezp1238,46.3073,-116.408,Sahaptian,SALTY,"k æː t w æ n̪̰ æ s ɪ n̪̰",SWEET,"m a q",0
1350,"Nez Perce",nezp1238,46.3073,-116.408,Sahaptian,SOUR,"p a s p a s ɪː",SWEET,"m a q",0
1896,Ngamo,ngam1282,12.0048,11.2108,Afro-Asiatic,BITTER,"ɗ ə ɗ a t u",SOUR,"f ə f ə w",0
1897,Ngamo,ngam1282,12.0048,11.2108,Afro-Asiatic,BITTER,"ɗ ə ɗ a t u",SWEET,"d u n ə m",0
1895,Ngamo,ngam1282,12.0048,11.2108,Afro-Asiatic,SOUR,"f ə f ə w",SWEET,"d u n ə m",0
2161,Nganasan,ngan1291,73.14,86.21,Uralic,BITTER,"t ɐ s ə g əː",SOUR,"t ɐ s ə g əː",1
2162,Nganasan,ngan1291,73.14,86.21,Uralic,BITTER,"t ɐ s ə g əː",SOUR,"t ɐ sʲ u ʔ t y o",0
2163,Nganasan,ngan1291,73.14,86.21,Uralic,BITTER,"t ɐ s ə g əː",SWEET,"s ɐ k ɨ r ɲ e ə g ə",0
2164,Nganasan,ngan1291,73.14,86.21,Uralic,BITTER,"t ɐ s ə g əː",SWEET,"ɲ e lʷ ɐ g ə",0
2165,Nganasan,ngan1291,73.14,86.21,Uralic,BITTER,"t ɐ sʲ u ʔ t y o",SOUR,"t ɐ s ə g əː",0
2166,Nganasan,ngan1291,73.14,86.21,Uralic,BITTER,"t ɐ sʲ u ʔ t y o",SOUR,"t ɐ sʲ u ʔ t y o",1
2167,Nganasan,ngan1291,73.14,86.21,Uralic,BITTER,"t ɐ sʲ u ʔ t y o",SWEET,"s ɐ k ɨ r ɲ e ə g ə",0
2168,Nganasan,ngan1291,73.14,86.21,Uralic,BITTER,"t ɐ sʲ u ʔ t y o",SWEET,"ɲ e lʷ ɐ g ə",0
2169,Nganasan,ngan1291,73.14,86.21,Uralic,SOUR,"t ɐ s ə g əː",SWEET,"s ɐ k ɨ r ɲ e ə g ə",0
2170,Nganasan,ngan1291,73.14,86.21,Uralic,SOUR,"t ɐ s ə g əː",SWEET,"ɲ e lʷ ɐ g ə",0
2171,Nganasan,ngan1291,73.14,86.21,Uralic,SOUR,"t ɐ sʲ u ʔ t y o",SWEET,"s ɐ k ɨ r ɲ e ə g ə",0
2172,Nganasan,ngan1291,73.14,86.21,Uralic,SOUR,"t ɐ sʲ u ʔ t y o",SWEET,"ɲ e lʷ ɐ g ə",0
1351,Ngarinyin,ngar1284,-16.4006,126.433,Worrorran,BITTER,"k u l c a k u l c a",SALTY,"k a ɾ a m p a l",0
1352,Ngarinyin,ngar1284,-16.4006,126.433,Worrorran,BITTER,"k u l c a k u l c a",SOUR,"e l u k u",0
1353,Ngarinyin,ngar1284,-16.4006,126.433,Worrorran,BITTER,"k u l c a k u l c a",SWEET,"w u l a ŋ a ɾ i",0
1354,Ngarinyin,ngar1284,-16.4006,126.433,Worrorran,SALTY,"k a ɾ a m p a l",SOUR,"e l u k u",0
1355,Ngarinyin,ngar1284,-16.4006,126.433,Worrorran,SALTY,"k a ɾ a m p a l",SWEET,"w u l a ŋ a ɾ i",0
1356,Ngarinyin,ngar1284,-16.4006,126.433,Worrorran,SOUR,"e l u k u",SWEET,"w u l a ŋ a ɾ i",0
1742,Angas,ngas1240,9.32042,9.46146,Afro-Asiatic,BITTER,"g i t",SOUR,"m e r",0
1743,Angas,ngas1240,9.32042,9.46146,Afro-Asiatic,BITTER,"g i t",SWEET,"ʃ a ŋ",0
1741,Angas,ngas1240,9.32042,9.46146,Afro-Asiatic,SOUR,"m e r",SWEET,"ʃ a ŋ",0
1902,Ngwaxi,nggw1242,10.6058,12.9234,Afro-Asiatic,BITTER,"ɗ ə ɗ a h o",SOUR,"m ə m m w ɔ s u",0
1903,Ngwaxi,nggw1242,10.6058,12.9234,Afro-Asiatic,BITTER,"ɗ ə ɗ a h o",SWEET,"s ɨ r a",0
1901,Ngwaxi,nggw1242,10.6058,12.9234,Afro-Asiatic,SOUR,"m ə m m w ɔ s u",SWEET,"s ɨ r a",0
1899,Ngizim,ngiz1242,12.1051,11.0178,Afro-Asiatic,BITTER,"ɗ u g w a g w ə k",SOUR,"f ə u f ə u",0
1900,Ngizim,ngiz1242,12.1051,11.0178,Afro-Asiatic,BITTER,"ɗ u g w a g w ə k",SWEET,"d ɪ n u m n u m",0
1898,Ngizim,ngiz1242,12.1051,11.0178,Afro-Asiatic,SOUR,"f ə u f ə u",SWEET,"d ɪ n u m n u m",0
540,Nheengatu,nhen1239,1.04503,-66.9646,Tupian,SOUR,"a i",SWEET,"s e ẽ",0
1358,Ninam,nina1238,4.03894,-62.7801,Yanomamic,BITTER,"k o a m i",SALTY,"w a i h o p i",0
1359,Ninam,nina1238,4.03894,-62.7801,Yanomamic,BITTER,"k o a m i",SOUR,"n ã ʃ i",0
1360,Ninam,nina1238,4.03894,-62.7801,Yanomamic,BITTER,"k o a m i",SWEET,"k e t e t i",0
1361,Ninam,nina1238,4.03894,-62.7801,Yanomamic,SALTY,"w a i h o p i",SOUR,"n ã ʃ i",0
1362,Ninam,nina1238,4.03894,-62.7801,Yanomamic,SALTY,"w a i h o p i",SWEET,"k e t e t i",0
1363,Ninam,nina1238,4.03894,-62.7801,Yanomamic,SOUR,"n ã ʃ i",SWEET,"k e t e t i",0
1364,Nisenan,nise1244,38.047,-120.393,Maiduan,BITTER,"ʔ oː h o",SALTY,"b a",0
1365,Nisenan,nise1244,38.047,-120.393,Maiduan,BITTER,"ʔ oː h o",SWEET,"s u d a kʼ",0
1366,Nisenan,nise1244,38.047,-120.393,Maiduan,SALTY,"b a",SWEET,"s u d a kʼ",0
1367,"Nivaclé",niva1238,-22.8557,-61.7606,Matacoan,BITTER,"t ʔ a p ɒ ʔ j",SALTY,"n a ʔ p k u t a xː i",0
1368,"Nivaclé",niva1238,-22.8557,-61.7606,Matacoan,BITTER,"t ʔ a p ɒ ʔ j",SOUR,"n i w a j",0
1369,"Nivaclé",niva1238,-22.8557,-61.7606,Matacoan,BITTER,"t ʔ a p ɒ ʔ j",SWEET,"k l u ʔ f",0
1370,"Nivaclé",niva1238,-22.8557,-61.7606,Matacoan,SALTY,"n a ʔ p k u t a xː i",SOUR,"n i w a j",0
1371,"Nivaclé",niva1238,-22.8557,-61.7606,Matacoan,SALTY,"n a ʔ p k u t a xː i",SWEET,"k l u ʔ f",0
1372,"Nivaclé",niva1238,-22.8557,-61.7606,Matacoan,SOUR,"n i w a j",SWEET,"k l u ʔ f",0
2006,Nocte,noct1238,27.1167,95.4833,Sino-Tibetan,BITTER,"a kʰ a",SOUR,"a s i",0
2007,Nocte,noct1238,27.1167,95.4833,Sino-Tibetan,BITTER,"a kʰ a",SWEET,"a t u",0
2008,Nocte,noct1238,27.1167,95.4833,Sino-Tibetan,SOUR,"a s i",SWEET,"a t u",0
2422,Nogai,noga1249,43.5917,46.6618,Turkic,BITTER,"a ʃ ʃ ɯ",SOUR,"a ʃː ɯ",0
2423,Nogai,noga1249,43.5917,46.6618,Turkic,BITTER,"a ʃ ʃ ɯ",SWEET,"t æ t l i",0
2424,Nogai,noga1249,43.5917,46.6618,Turkic,SOUR,"a ʃː ɯ",SWEET,"t æ t l i",0
2192,"Northern Kurdish",nort2641,37.0,43.0,Indo-European,BITTER,"t a h l",SOUR,"t ə r ʃ",0
2193,"Northern Kurdish",nort2641,37.0,43.0,Indo-European,BITTER,"t a h l",SWEET,"ʃ i r i n",0
2194,"Northern Kurdish",nort2641,37.0,43.0,Indo-European,SOUR,"t ə r ʃ",SWEET,"ʃ i r i n",0
2181,"Northern Pashto",nort2646,32.1,67.2,Indo-European,BITTER,"t̪ r i x",SOUR,"t̪ r i w",0
2182,"Northern Pashto",nort2646,32.1,67.2,Indo-European,BITTER,"t̪ r i x",SOUR,"t̪ ɑ k",0
2183,"Northern Pashto",nort2646,32.1,67.2,Indo-European,BITTER,"t̪ r i x",SWEET,"x u ʐ",0
2184,"Northern Pashto",nort2646,32.1,67.2,Indo-European,BITTER,"t̪ r i x",SWEET,"ʃ i r i n",0
2185,"Northern Pashto",nort2646,32.1,67.2,Indo-European,SOUR,"t̪ ɑ k",SWEET,"x u ʐ",0
2186,"Northern Pashto",nort2646,32.1,67.2,Indo-European,SOUR,"t̪ ɑ k",SWEET,"ʃ i r i n",0
2187,"Northern Pashto",nort2646,32.1,67.2,Indo-European,SOUR,"t̪ r i w",SWEET,"x u ʐ",0
2188,"Northern Pashto",nort2646,32.1,67.2,Indo-European,SOUR,"t̪ r i w",SWEET,"ʃ i r i n",0
2093,"Northern Sami",nort2671,68.72,22.11,Uralic,BITTER,"p ɑ h tʃ ɑ",SOUR,"s ʊ β r r i s",0
2094,"Northern Sami",nort2671,68.72,22.11,Uralic,BITTER,"p ɑ h tʃ ɑ",SWEET,"ɲ aː l g k ɑ h",0
2095,"Northern Sami",nort2671,68.72,22.11,Uralic,SOUR,"s ʊ β r r i s",SWEET,"ɲ aː l g k ɑ h",0
2425,"North Altay",nort2686,50.8998,88.0672,Turkic,BITTER,"a dʑ ɯ ɣ",SOUR,"a dʑ ɯ ɣ",1
2426,"North Altay",nort2686,50.8998,88.0672,Turkic,BITTER,"a dʑ ɯ ɣ",SOUR,"q ɯ tɕ q ɯ l a q",0
2427,"North Altay",nort2686,50.8998,88.0672,Turkic,BITTER,"a dʑ ɯ ɣ",SWEET,"t aː tː u",0
2428,"North Altay",nort2686,50.8998,88.0672,Turkic,SOUR,"a dʑ ɯ ɣ",SWEET,"t aː tː u",0
2429,"North Altay",nort2686,50.8998,88.0672,Turkic,SOUR,"q ɯ tɕ q ɯ l a q",SWEET,"t aː tː u",0
2254,"Northern Uzbek",nort2690,39.65,67.0,Turkic,BITTER,"a tʃ tʃ i q",SOUR,"a tʃ tʃ i q",1
2255,"Northern Uzbek",nort2690,39.65,67.0,Turkic,BITTER,"a tʃ tʃ i q",SWEET,"ʃ i r i n",0
2256,"Northern Uzbek",nort2690,39.65,67.0,Turkic,SOUR,"a tʃ tʃ i q",SWEET,"ʃ i r i n",0
2251,"North Azerbaijani",nort2697,40.4,49.6,Turkic,BITTER,"ɑ dʒ ɯ",SOUR,"t u r ʃ",0
2252,"North Azerbaijani",nort2697,40.4,49.6,Turkic,BITTER,"ɑ dʒ ɯ",SWEET,"ʃ ɪ r ɪ n",0
2253,"North Azerbaijani",nort2697,40.4,49.6,Turkic,SOUR,"t u r ʃ",SWEET,"ʃ ɪ r ɪ n",0
2302,"Northern Yukaghir",nort2745,69.0,155.0,Yukaghir,BITTER,"w a l dʲ i tʃ e",SOUR,"w a lʲ d uː",0
2303,"Northern Yukaghir",nort2745,69.0,155.0,Yukaghir,BITTER,"w a l dʲ i tʃ e",SWEET,"nʲ a nʲ b e l x aː",0
2304,"Northern Yukaghir",nort2745,69.0,155.0,Yukaghir,SOUR,"w a lʲ d uː",SWEET,"nʲ a nʲ b e l x aː",0
281,"Qiandong, North",nort2747,26.68993,108.401145,Hmong-Mien,BITTER,"ʔ i ³³",SALTY,"ɬ j u ⁴⁴ + ɕ i ³⁵",0
282,"Qiandong, North",nort2747,26.68993,108.401145,Hmong-Mien,BITTER,"ʔ i ³³",SOUR,"ɕʰ u ³³",0
283,"Qiandong, North",nort2747,26.68993,108.401145,Hmong-Mien,BITTER,"ʔ i ³³",SWEET,"q a ŋ ³³ + z a ŋ ⁵⁵",0
284,"Qiandong, North",nort2747,26.68993,108.401145,Hmong-Mien,SALTY,"ɬ j u ⁴⁴ + ɕ i ³⁵",SOUR,"ɕʰ u ³³",0
285,"Qiandong, North",nort2747,26.68993,108.401145,Hmong-Mien,SALTY,"ɬ j u ⁴⁴ + ɕ i ³⁵",SWEET,"q a ŋ ³³ + z a ŋ ⁵⁵",0
280,"Qiandong, North",nort2747,26.68993,108.401145,Hmong-Mien,SOUR,"ɕʰ u ³³",SWEET,"q a ŋ ³³ + z a ŋ ⁵⁵",0
248,"Chuanqiandian, Central Guizhou",nort2749,26.231562,106.861969,Hmong-Mien,BITTER,"ʔ ẽ ²⁴",SALTY,"tɬ ə ⁴²",0
249,"Chuanqiandian, Central Guizhou",nort2749,26.231562,106.861969,Hmong-Mien,BITTER,"ʔ ẽ ²⁴",SALTY,"ʔ ẽ ²⁴",1
250,"Chuanqiandian, Central Guizhou",nort2749,26.231562,106.861969,Hmong-Mien,BITTER,"ʔ ẽ ²⁴",SOUR,"sʰ ə ²⁴",0
251,"Chuanqiandian, Central Guizhou",nort2749,26.231562,106.861969,Hmong-Mien,BITTER,"ʔ ẽ ²⁴",SWEET,"q õ ²⁴ + ʐ a ²⁴",0
252,"Chuanqiandian, Central Guizhou",nort2749,26.231562,106.861969,Hmong-Mien,SALTY,"tɬ ə ⁴²",SOUR,"sʰ ə ²⁴",0
253,"Chuanqiandian, Central Guizhou",nort2749,26.231562,106.861969,Hmong-Mien,SALTY,"tɬ ə ⁴²",SWEET,"q õ ²⁴ + ʐ a ²⁴",0
254,"Chuanqiandian, Central Guizhou",nort2749,26.231562,106.861969,Hmong-Mien,SALTY,"ʔ ẽ ²⁴",SOUR,"sʰ ə ²⁴",0
255,"Chuanqiandian, Central Guizhou",nort2749,26.231562,106.861969,Hmong-Mien,SALTY,"ʔ ẽ ²⁴",SWEET,"q õ ²⁴ + ʐ a ²⁴",0
247,"Chuanqiandian, Central Guizhou",nort2749,26.231562,106.861969,Hmong-Mien,SOUR,"sʰ ə ²⁴",SWEET,"q õ ²⁴ + ʐ a ²⁴",0
1926,Yingilum,nort2770,9.9249,13.6567,Atlantic-Congo,BITTER,"k o i d u b a",SOUR,"m b ã",0
1927,Yingilum,nort2770,9.9249,13.6567,Atlantic-Congo,BITTER,"k o i d u b a",SWEET,"k œ i n i",0
1925,Yingilum,nort2770,9.9249,13.6567,Atlantic-Congo,SOUR,"m b ã",SWEET,"k œ i n i",0
1098,"Haida (Northern)",nort2938,54.004532,-132.079257,Haida,BITTER,"ʕ x a w k ʊ t̪ʼ aː",SALTY,"s̪ iː k aː j",0
1099,"Haida (Northern)",nort2938,54.004532,-132.079257,Haida,BITTER,"ʕ x a w k ʊ t̪ʼ aː",SOUR,"kʼ a j w a ɬ̪",0
1100,"Haida (Northern)",nort2938,54.004532,-132.079257,Haida,BITTER,"ʕ x a w k ʊ t̪ʼ aː",SWEET,"ʕ x a w l̪ aː",0
1101,"Haida (Northern)",nort2938,54.004532,-132.079257,Haida,SALTY,"s̪ iː k aː j",SOUR,"kʼ a j w a ɬ̪",0
1102,"Haida (Northern)",nort2938,54.004532,-132.079257,Haida,SALTY,"s̪ iː k aː j",SWEET,"ʕ x a w l̪ aː",0
1103,"Haida (Northern)",nort2938,54.004532,-132.079257,Haida,SOUR,"kʼ a j w a ɬ̪",SWEET,"ʕ x a w l̪ aː",0
1376,"North Alaskan Inupiatun",nort2943,69.582,-143.77,Eskimo-Aleut,BITTER,"s iː ʁ ʎ i ɲː a q",SALTY,"t a ʁ i u ʁ n i t",0
1377,"North Alaskan Inupiatun",nort2943,69.582,-143.77,Eskimo-Aleut,BITTER,"s iː ʁ ʎ i ɲː a q",SOUR,"s iː ʁ ʎ i ɲː a q",1
1378,"North Alaskan Inupiatun",nort2943,69.582,-143.77,Eskimo-Aleut,BITTER,"s iː ʁ ʎ i ɲː a q",SWEET,"s iː ɣ ɲ a q",0
1379,"North Alaskan Inupiatun",nort2943,69.582,-143.77,Eskimo-Aleut,SALTY,"t a ʁ i u ʁ n i t",SOUR,"s iː ʁ ʎ i ɲː a q",0
1380,"North Alaskan Inupiatun",nort2943,69.582,-143.77,Eskimo-Aleut,SALTY,"t a ʁ i u ʁ n i t",SWEET,"s iː ɣ ɲ a q",0
1381,"North Alaskan Inupiatun",nort2943,69.582,-143.77,Eskimo-Aleut,SOUR,"s iː ʁ ʎ i ɲː a q",SWEET,"s iː ɣ ɲ a q",0
1382,"Northern Sierra Miwok",nort2968,38.4179,-120.588,Miwok-Costanoan,BITTER,"s e k s e k ɨ",SALTY,"k o j i kː a s i",0
1383,"Northern Sierra Miwok",nort2968,38.4179,-120.588,Miwok-Costanoan,BITTER,"s e k s e k ɨ",SOUR,"m a k m a k ɨ",0
1384,"Northern Sierra Miwok",nort2968,38.4179,-120.588,Miwok-Costanoan,BITTER,"s e k s e k ɨ",SWEET,"tʃ u ʔ tʃ u j u",0
1385,"Northern Sierra Miwok",nort2968,38.4179,-120.588,Miwok-Costanoan,SALTY,"k o j i kː a s i",SOUR,"m a k m a k ɨ",0
1386,"Northern Sierra Miwok",nort2968,38.4179,-120.588,Miwok-Costanoan,SALTY,"k o j i kː a s i",SWEET,"tʃ u ʔ tʃ u j u",0
1387,"Northern Sierra Miwok",nort2968,38.4179,-120.588,Miwok-Costanoan,SOUR,"m a k m a k ɨ",SWEET,"tʃ u ʔ tʃ u j u",0
2669,Lisu,nort3298,26.75196842,98.88478072,Sino-Tibetan,BITTER,"kʰ w ɑ ³¹",SALTY,"kʰ w ɑ ³¹",1
2670,Lisu,nort3298,26.75196842,98.88478072,Sino-Tibetan,BITTER,"kʰ w ɑ ³¹",SOUR,"tʃ ɯ ⁴⁴",0
2671,Lisu,nort3298,26.75196842,98.88478072,Sino-Tibetan,BITTER,"kʰ w ɑ ³¹",SWEET,"tʃʰ ɿ ⁴⁴",0
2672,Lisu,nort3298,26.75196842,98.88478072,Sino-Tibetan,SALTY,"kʰ w ɑ ³¹",SOUR,"tʃ ɯ ⁴⁴",0
2673,Lisu,nort3298,26.75196842,98.88478072,Sino-Tibetan,SALTY,"kʰ w ɑ ³¹",SWEET,"tʃʰ ɿ ⁴⁴",0
2668,Lisu,nort3298,26.75196842,98.88478072,Sino-Tibetan,SOUR,"tʃ ɯ ⁴⁴",SWEET,"tʃʰ ɿ ⁴⁴",0
2232,"Norwegian (Bokmål)",norw1258,59.92,10.71,Indo-European,BITTER,"b ɛ s k",SOUR,"s ʉː r",0
2233,"Norwegian (Bokmål)",norw1258,59.92,10.71,Indo-European,BITTER,"b ɛ s k",SWEET,"s øː t",0
2234,"Norwegian (Bokmål)",norw1258,59.92,10.71,Indo-European,BITTER,"b ɪ t ə",SOUR,"s ʉː r",0
2235,"Norwegian (Bokmål)",norw1258,59.92,10.71,Indo-European,BITTER,"b ɪ t ə",SWEET,"s øː t",0
2236,"Norwegian (Bokmål)",norw1258,59.92,10.71,Indo-European,SOUR,"s ʉː r",SWEET,"s øː t",0
457,Armenian,nucl1235,40.0,45.0,Indo-European,BITTER,"k ə ts u",SOUR,"tʰ ə tʰ u",0
458,Armenian,nucl1235,40.0,45.0,Indo-European,BITTER,"k ə ts u",SOUR,"tʰ ə tʰ v ɑ ts",0
459,Armenian,nucl1235,40.0,45.0,Indo-European,BITTER,"k ə ts u",SWEET,"ɑ n u ʃ",0
460,Armenian,nucl1235,40.0,45.0,Indo-European,SOUR,"tʰ ə tʰ u",SWEET,"ɑ n u ʃ",0
461,Armenian,nucl1235,40.0,45.0,Indo-European,SOUR,"tʰ ə tʰ v ɑ ts",SWEET,"ɑ n u ʃ",0
1615,Turkish,nucl1301,39.87,32.87,Turkic,BITTER,"a dʒ ɯ",SOUR,"ɛ k ʃ i",0
1616,Turkish,nucl1301,39.87,32.87,Turkic,BITTER,"a dʒ ɯ",SWEET,"t a t l ɯ",0
1617,Turkish,nucl1301,39.87,32.87,Turkic,BITTER,"a dʒ ɯ",SWEET,"ʃ ɛ k ɛ ɾ l i",0
1618,Turkish,nucl1301,39.87,32.87,Turkic,SOUR,"ɛ k ʃ i",SWEET,"t a t l ɯ",0
1619,Turkish,nucl1301,39.87,32.87,Turkic,SOUR,"ɛ k ʃ i",SWEET,"ʃ ɛ k ɛ ɾ l i",0
1072,Georgian,nucl1302,41.85,43.79,Kartvelian,BITTER,"m tsˀ ɑ r ɛ",SOUR,"m ʒ ɑ v ɛ",0
1073,Georgian,nucl1302,41.85,43.79,Kartvelian,BITTER,"m tsˀ ɑ r ɛ",SWEET,"tˀ kˀ b i l i",0
1074,Georgian,nucl1302,41.85,43.79,Kartvelian,SOUR,"m ʒ ɑ v ɛ",SWEET,"tˀ kˀ b i l i",0
406,Kannada,nucl1305,13.59,76.12,Dravidian,BITTER,"k ə h i",SOUR,"h ʊ ɭ ɪ j aː d̪ a",0
407,Kannada,nucl1305,13.59,76.12,Dravidian,BITTER,"k ə h i",SWEET,"s ɪ h i",0
408,Kannada,nucl1305,13.59,76.12,Dravidian,SOUR,"h ʊ ɭ ɪ j aː d̪ a",SWEET,"s ɪ h i",0
1246,Limilngan,nucl1327,-12.4294,131.845,Limilngan-Wulna,BITTER,"l ɪ ɲ a j a n",SALTY,"l ɪ ɲ a j a n",1
1247,Limilngan,nucl1327,-12.4294,131.845,Limilngan-Wulna,BITTER,"l ɪ ɲ a j a n",SOUR,"l ɪ ɲ a j a n",1
1248,Limilngan,nucl1327,-12.4294,131.845,Limilngan-Wulna,SALTY,"l ɪ ɲ a j a n",SOUR,"l ɪ ɲ a j a n",1
1695,Yawa,nucl1454,-1.77196,136.263,Yawa-Saweru,BITTER,"p a ɾ i m a n",SALTY,"s a k a m",0
1696,Yawa,nucl1454,-1.77196,136.263,Yawa-Saweru,BITTER,"p a ɾ i m a n",SOUR,"s a i s j i n",0
1697,Yawa,nucl1454,-1.77196,136.263,Yawa-Saweru,BITTER,"p a ɾ i m a n",SWEET,"m a n a v a n",0
1698,Yawa,nucl1454,-1.77196,136.263,Yawa-Saweru,SALTY,"s a k a m",SOUR,"s a i s j i n",0
1699,Yawa,nucl1454,-1.77196,136.263,Yawa-Saweru,SALTY,"s a k a m",SWEET,"m a n a v a n",0
1700,Yawa,nucl1454,-1.77196,136.263,Yawa-Saweru,SOUR,"s a i s j i n",SWEET,"m a n a v a n",0
1274,Marind,nucl1622,-8.15651,140.009,Anim,SOUR,"k a h e",SWEET,"k a h e",1
1357,Nimboran,nucl1633,-2.5803,140.179,Nimboranic,SALTY,"b e ŋ g i b + d̪ o u ŋ",SWEET,"b r o b",0
1143,Japanese,nucl1643,37.0,140.0,Japonic,BITTER,"n i g a i",SALTY,"ɕ o pː a i",0
1144,Japanese,nucl1643,37.0,140.0,Japonic,BITTER,"n i g a i",SOUR,"s u pː a i",0
1145,Japanese,nucl1643,37.0,140.0,Japonic,BITTER,"n i g a i",SWEET,"a m a i",0
1141,Japanese,nucl1643,37.0,140.0,Japonic,SALTY,"ɕ o pː a i",SOUR,"s u pː a i",0
1142,Japanese,nucl1643,37.0,140.0,Japonic,SALTY,"ɕ o pː a i",SWEET,"a m a i",0
1146,Japanese,nucl1643,37.0,140.0,Japonic,SOUR,"s u pː a i",SWEET,"a m a i",0
1603,Tsimshian,nucl1649,52.59103,-128.544545,Tsimshian,BITTER,"ɢ ɒ s χ",SALTY,"ɢ æ l m ɔː n",0
1604,Tsimshian,nucl1649,52.59103,-128.544545,Tsimshian,BITTER,"ɢ ɒ s χ",SOUR,"kʼ æː s",0
1605,Tsimshian,nucl1649,52.59103,-128.544545,Tsimshian,BITTER,"ɢ ɒ s χ",SWEET,"tsʼ m ʔ æː t k",0
1606,Tsimshian,nucl1649,52.59103,-128.544545,Tsimshian,SALTY,"ɢ æ l m ɔː n",SOUR,"kʼ æː s",0
1607,Tsimshian,nucl1649,52.59103,-128.544545,Tsimshian,SALTY,"ɢ æ l m ɔː n",SWEET,"tsʼ m ʔ æː t k",0
1608,Tsimshian,nucl1649,52.59103,-128.544545,Tsimshian,SOUR,"kʼ æː s",SWEET,"tsʼ m ʔ æː t k",0
1781,Daba,nucl1683,10.3521,13.6318,Afro-Asiatic,BITTER,"t ɨ r r e",SOUR,"ɓ i l l e k",0
1782,Daba,nucl1683,10.3521,13.6318,Afro-Asiatic,BITTER,"t ɨ r r e",SWEET,"n i k + n ɨ k",0
1780,Daba,nucl1683,10.3521,13.6318,Afro-Asiatic,SOUR,"ɓ i l l e k",SWEET,"n i k + n ɨ k",0
1763,Bole(wa),nucl1695,11.4839,11.2322,Afro-Asiatic,BITTER,"ɗ u t u",SOUR,"ɗ ə ɗ ə",0
1764,Bole(wa),nucl1695,11.4839,11.2322,Afro-Asiatic,BITTER,"ɗ u t u",SWEET,"d ə n t a",0
1762,Bole(wa),nucl1695,11.4839,11.2322,Afro-Asiatic,SOUR,"ɗ ə ɗ ə",SWEET,"d ə n t a",0
